"Taxon","WorldID","Armature_type","Armature"
"Calliandra.californica",40027,0,0
"Calliandra.californica",40386,0,0
"Calliandra.californica",40745,0,0
"Calliandra.californica",40746,0,0
"Calliandra.californica",40028,0,0
"Calliandra.californica",38231,0,0
"Calliandra.californica",40026,0,0
"Calliandra.californica",38590,0,0
"Calliandra.californica",41464,0,0
"Calliandra.californica",37871,0,0
"Calliandra.californica",38229,0,0
"Calliandra.californica",40747,0,0
"Calliandra.californica",37870,0,0
"Calliandra.californica",38589,0,0
"Calliandra.californica",41105,0,0
"Calliandra.californica",39309,0,0
"Calliandra.californica",39667,0,0
"Calliandra.californica",38230,0,0
"Calliandra.calycina",21379,0,0
"Calliandra.calycina",22100,0,0
"Calliandra.calycina",22459,0,0
"Calliandra.calycina",22460,0,0
"Calliandra.carcerea",34650,0,0
"Calliandra.chilensis",14150,0,0
"Calliandra.chilensis",14509,0,0
"Calliandra.chilensis",13789,0,0
"Calliandra.chulumania",20632,0,0
"Calliandra.comosa",35743,0,0
"Calliandra.conferta",40040,0,0
"Calliandra.conferta",39321,0,0
"Calliandra.conferta",39680,0,0
"Calliandra.coriacea",26769,0,0
"Calliandra.coriacea",32135,0,0
"Calliandra.coriacea",31781,0,0
"Calliandra.coriacea",28910,0,0
"Calliandra.coriacea",26024,0,0
"Calliandra.coriacea",26765,0,0
"Calliandra.coriacea",32146,0,0
"Calliandra.coriacea",26405,0,0
"Calliandra.coriacea",28924,0,0
"Calliandra.coriacea",29645,0,0
"Calliandra.coriacea",27835,0,0
"Calliandra.coriacea",26764,0,0
"Calliandra.coriacea",28905,0,0
"Calliandra.coriacea",28915,0,0
"Calliandra.coriacea",29275,0,0
"Calliandra.coriacea",30006,0,0
"Calliandra.coriacea",29624,0,0
"Calliandra.coriacea",31417,0,0
"Calliandra.coriacea",31780,0,0
"Calliandra.cruegeri",31797,0,0
"Calliandra.cruegeri",31078,0,0
"Calliandra.cruegeri",32511,0,0
"Calliandra.cruegeri",32157,0,0
"Calliandra.depauperata",20659,0,0
"Calliandra.depauperata",22818,0,0
"Calliandra.depauperata",24982,0,0
"Calliandra.depauperata",24984,0,0
"Calliandra.depauperata",22460,0,0
"Calliandra.depauperata",22820,0,0
"Calliandra.depauperata",23179,0,0
"Calliandra.depauperata",22099,0,0
"Calliandra.depauperata",23539,0,0
"Calliandra.depauperata",23540,0,0
"Calliandra.dysantha",17773,0,0
"Calliandra.dysantha",19572,0,0
"Calliandra.dysantha",18495,0,0
"Calliandra.dysantha",22454,0,0
"Calliandra.dysantha",16331,0,0
"Calliandra.dysantha",20294,0,0
"Calliandra.dysantha",22093,0,0
"Calliandra.dysantha",17770,0,0
"Calliandra.dysantha",18497,0,0
"Calliandra.dysantha",22456,0,0
"Calliandra.dysantha",21375,0,0
"Calliandra.dysantha",19208,0,0
"Calliandra.dysantha",18848,0,0
"Calliandra.dysantha",19575,0,0
"Calliandra.dysantha",19932,0,0
"Calliandra.dysantha",19926,0,0
"Calliandra.dysantha",18137,0,0
"Calliandra.dysantha",23174,0,0
"Calliandra.dysantha",20658,0,0
"Calliandra.dysantha",20295,0,0
"Calliandra.dysantha",21740,0,0
"Calliandra.dysantha",21734,0,0
"Calliandra.dysantha",23175,0,0
"Calliandra.dysantha",21373,0,0
"Calliandra.dysantha",21015,0,0
"Calliandra.dysantha",20656,0,0
"Calliandra.dysantha",21377,0,0
"Calliandra.dysantha",19934,0,0
"Calliandra.dysantha",21372,0,0
"Calliandra.dysantha",22455,0,0
"Calliandra.dysantha",19933,0,0
"Calliandra.dysantha",21016,0,0
"Calliandra.dysantha.var..dysantha",19934,NA,NA
"Calliandra.dysantha.var..dysantha",19932,NA,NA
"Calliandra.dysantha.var..dysantha",19933,NA,NA
"Calliandra.dysantha.var..dysantha",22815,NA,NA
"Calliandra.dysantha.var..dysantha",20295,NA,NA
"Calliandra.dysantha.var..dysantha",20658,NA,NA
"Calliandra.dysantha.var..dysantha",21373,NA,NA
"Calliandra.dysantha.var..dysantha",21377,NA,NA
"Calliandra.dysantha.var..dysantha",19216,NA,NA
"Calliandra.dysantha.var..dysantha",18495,NA,NA
"Calliandra.dysantha.var..dysantha",19208,NA,NA
"Calliandra.dysantha.var..dysantha",17414,NA,NA
"Calliandra.dysantha.var..macrocephala",16685,NA,NA
"Calliandra.dysantha.var..macrocephala",17406,NA,NA
"Calliandra.dysantha.var..macrocephala",17773,NA,NA
"Calliandra.dysantha.var..macrocephala",18125,NA,NA
"Calliandra.dysantha.var..macrocephala",18848,NA,NA
"Calliandra.dysantha.var..macrocephala",20651,NA,NA
"Calliandra.dysantha.var..macrocephala",21733,NA,NA
"Calliandra.dysantha.var..macrocephala",21734,NA,NA
"Calliandra.dysantha.var..opulenta",19208,NA,NA
"Calliandra.dysantha.var..turbinata",18126,NA,NA
"Calliandra.dysantha.var..turbinata",18848,NA,NA
"Calliandra.dysantha.var..turbinata",19207,NA,NA
"Calliandra.dysantha.var..turbinata",21734,NA,NA
"Calliandra.elegans",20658,0,0
"Calliandra.enervis",36826,0,0
"Calliandra.eriophylla",38602,0,0
"Calliandra.eriophylla",40031,0,0
"Calliandra.eriophylla",40400,0,0
"Calliandra.eriophylla",37157,0,0
"Calliandra.eriophylla",39671,0,0
"Calliandra.eriophylla",39672,0,0
"Calliandra.eriophylla",40036,0,0
"Calliandra.eriophylla",36800,0,0
"Calliandra.eriophylla",39315,0,0
"Calliandra.eriophylla",39675,0,0
"Calliandra.eriophylla",37879,0,0
"Calliandra.eriophylla",39316,0,0
"Calliandra.eriophylla",35722,0,0
"Calliandra.eriophylla",40042,0,0
"Calliandra.eriophylla",38588,0,0
"Calliandra.eriophylla",38238,0,0
"Calliandra.eriophylla",41469,0,0
"Calliandra.eriophylla",42548,0,0
"Calliandra.eriophylla",40028,0,0
"Calliandra.eriophylla",38241,0,0
"Calliandra.eriophylla",42186,0,0
"Calliandra.eriophylla",42181,0,0
"Calliandra.eriophylla",40032,0,0
"Calliandra.eriophylla",42188,0,0
"Calliandra.eriophylla",40043,0,0
"Calliandra.eriophylla",42190,0,0
"Calliandra.eriophylla",40760,0,0
"Calliandra.eriophylla",40748,0,0
"Calliandra.eriophylla",42547,0,0
"Calliandra.eriophylla",36801,0,0
"Calliandra.eriophylla",41828,0,0
"Calliandra.eriophylla",38956,0,0
"Calliandra.eriophylla",37517,0,0
"Calliandra.eriophylla",42907,0,0
"Calliandra.eriophylla",42189,0,0
"Calliandra.eriophylla",41831,0,0
"Calliandra.eriophylla",41829,0,0
"Calliandra.eriophylla",41471,0,0
"Calliandra.eriophylla",41110,0,0
"Calliandra.eriophylla",41838,0,0
"Calliandra.eriophylla",36083,0,0
"Calliandra.eriophylla",41830,0,0
"Calliandra.eriophylla",41108,0,0
"Calliandra.eriophylla.var..eriophylla",38238,NA,NA
"Calliandra.eriophylla.var..eriophylla",37517,NA,NA
"Calliandra.eriophylla.var..eriophylla",38601,NA,NA
"Calliandra.eriophylla.var..eriophylla",38956,NA,NA
"Calliandra.eriophylla.var..eriophylla",39316,NA,NA
"Calliandra.eriophylla.var..eriophylla",39675,NA,NA
"Calliandra.eriophylla.var..eriophylla",40031,NA,NA
"Calliandra.eriophylla.var..eriophylla",40036,NA,NA
"Calliandra.eriophylla.var..eriophylla",40039,NA,NA
"Calliandra.erubescens",21740,0,0
"Calliandra.erythrocephala",35360,0,0
"Calliandra.erythrocephala",35362,0,0
"Calliandra.falcata",31791,0,0
"Calliandra.falcata",31068,0,0
"Calliandra.falcata",25303,0,0
"Calliandra.falcata",31790,0,0
"Calliandra.falcata",31069,0,0
"Calliandra.falcata",32155,0,0
"Calliandra.fasciculata",17415,0,0
"Calliandra.fasciculata",18497,0,0
"Calliandra.fasciculata",18857,0,0
"Calliandra.fasciculata.var..bracteosa",18137,NA,NA
"Calliandra.fasciculata.var..fasciculata",19216,NA,NA
"Calliandra.fasciculata.var..fasciculata",18857,NA,NA
"Calliandra.feioana",22459,0,0
"Calliandra.foliolosa",17046,0,0
"Calliandra.foliolosa",16691,0,0
"Calliandra.foliolosa",16688,0,0
"Calliandra.foliolosa",17410,0,0
"Calliandra.foliolosa",16326,0,0
"Calliandra.foliolosa",17045,0,0
"Calliandra.foliolosa",17050,0,0
"Calliandra.foliolosa",18491,0,0
"Calliandra.foliolosa",14882,0,0
"Calliandra.foliolosa",15966,0,0
"Calliandra.foliolosa",16327,0,0
"Calliandra.foliolosa",15968,0,0
"Calliandra.foliolosa",13811,0,0
"Calliandra.foliolosa",18496,0,0
"Calliandra.foliolosa",14887,0,0
"Calliandra.foliolosa",18855,0,0
"Calliandra.foliolosa",15964,0,0
"Calliandra.foliolosa",15967,0,0
"Calliandra.foliolosa",14166,0,0
"Calliandra.foliolosa",15608,0,0
"Calliandra.foliolosa",18130,0,0
"Calliandra.foliolosa",14528,0,0
"Calliandra.foliolosa",19209,0,0
"Calliandra.foliolosa",14885,0,0
"Calliandra.foliolosa",14527,0,0
"Calliandra.foliolosa",19566,0,0
"Calliandra.foliolosa",18854,0,0
"Calliandra.foliolosa",18494,0,0
"Calliandra.foliolosa",14526,0,0
"Calliandra.foliolosa",17049,0,0
"Calliandra.foliolosa",15607,0,0
"Calliandra.foliolosa",19206,0,0
"Calliandra.foliolosa",20295,0,0
"Calliandra.foliolosa",15604,0,0
"Calliandra.foliolosa",15246,0,0
"Calliandra.foliolosa",15606,0,0
"Calliandra.foliolosa",15247,0,0
"Calliandra.foliolosa",14886,0,0
"Calliandra.foliolosa",14168,0,0
"Calliandra.gardneri",21373,0,0
"Calliandra.gardneri",21372,0,0
"Calliandra.gardneri",21734,0,0
"Calliandra.glomerulata",32511,0,0
"Calliandra.glomerulata",30721,0,0
"Calliandra.glomerulata",28562,0,0
"Calliandra.glomerulata",30349,0,0
"Calliandra.glomerulata",30354,0,0
"Calliandra.glomerulata",28547,0,0
"Calliandra.glomerulata",31430,0,0
"Calliandra.glomerulata",30717,0,0
"Calliandra.glomerulata",30355,0,0
"Calliandra.glomerulata",31068,0,0
"Calliandra.glomerulata",31790,0,0
"Calliandra.glomerulata.var..glomerulata",30354,NA,NA
"Calliandra.glomerulata.var..glomerulata",31068,NA,NA
"Calliandra.glomerulata.var..glomerulata",31428,NA,NA
"Calliandra.glomerulata.var..glomerulata",31790,NA,NA
"Calliandra.glomerulata.var..glomerulata",32511,NA,NA
"Calliandra.glyphoxylon",26382,0,0
"Calliandra.guildingii",25303,0,0
"Calliandra.guildingii",27106,0,0
"Calliandra.guildingii",27825,0,0
"Calliandra.guildingii",28554,0,0
"Calliandra.guildingii",26030,0,0
"Calliandra.guildingii",26024,0,0
"Calliandra.guildingii",32519,0,0
"Calliandra.guildingii",26383,0,0
"Calliandra.guildingii",32159,0,0
"Calliandra.guildingii",32152,0,0
"Calliandra.guildingii",30705,0,0
"Calliandra.guildingii",31068,0,0
"Calliandra.guildingii",27107,0,0
"Calliandra.guildingii",24227,0,0
"Calliandra.guildingii",32155,0,0
"Calliandra.haematocephala",19918,0,0
"Calliandra.haematocephala",18840,0,0
"Calliandra.haematocephala",19913,0,0
"Calliandra.haematocephala.var..boliviana",18480,NA,NA
"Calliandra.haematocephala.var..boliviana",18837,NA,NA
"Calliandra.haematocephala.var..boliviana",19197,NA,NA
"Calliandra.haematocephala.var..boliviana",19199,NA,NA
"Calliandra.haematocephala.var..boliviana",19913,NA,NA
"Calliandra.haematocephala.var..boliviana",19917,NA,NA
"Calliandra.haematocephala.var..boliviana",19918,NA,NA
"Calliandra.haematocephala.var..haematocephala",20634,NA,NA
"Calliandra.haematomma",36469,4,1
"Calliandra.haematomma",37549,4,1
"Calliandra.haematomma",36468,4,1
"Calliandra.haematomma",39703,4,1
"Calliandra.haematomma",36466,4,1
"Calliandra.haematomma",36108,4,1
"Calliandra.haematomma",35743,4,1
"Calliandra.haematomma",36111,4,1
"Calliandra.haematomma",36470,4,1
"Calliandra.haematomma.var..colletioides",36465,NA,NA
"Calliandra.haematomma.var..correllii",38266,NA,NA
"Calliandra.haematomma.var..correllii",37905,NA,NA
"Calliandra.haematomma.var..correllii",39344,NA,NA
"Calliandra.haematomma.var..glabrata",35743,NA,NA
"Calliandra.haematomma.var..haematomma",36108,NA,NA
"Calliandra.haematomma.var..haematomma",36111,NA,NA
"Calliandra.haematomma.var..haematomma",36469,NA,NA
"Calliandra.haematomma.var..rivularis",36469,NA,NA
"Calliandra.harrisii",18139,0,0
"Calliandra.harrisii",19218,0,0
"Calliandra.harrisii",18840,0,0
"Calliandra.harrisii",17401,0,0
"Calliandra.harrisii",20300,0,0
"Calliandra.harrisii",23537,0,0
"Calliandra.harrisii",18480,0,0
"Calliandra.harrisii",18118,0,0
"Calliandra.hirsuta",36797,0,0
"Calliandra.hirsuta",35004,0,0
"Calliandra.hirsuta",35363,0,0
"Calliandra.hirsuta",35361,0,0
"Calliandra.hirsuta",35364,0,0
"Calliandra.hirsuta",35362,0,0
"Calliandra.hirsuta",37517,0,0
"Calliandra.houstoniana",35369,0,0
"Calliandra.houstoniana",35014,0,0
"Calliandra.houstoniana",33574,0,0
"Calliandra.houstoniana",35367,0,0
"Calliandra.houstoniana",35361,0,0
"Calliandra.houstoniana",35362,0,0
"Calliandra.houstoniana",39672,0,0
"Calliandra.houstoniana",35012,0,0
"Calliandra.houstoniana",35726,0,0
"Calliandra.houstoniana",35719,0,0
"Calliandra.houstoniana",37876,0,0
"Calliandra.houstoniana",35364,0,0
"Calliandra.houstoniana",35372,0,0
"Calliandra.houstoniana",35728,0,0
"Calliandra.houstoniana",36450,0,0
"Calliandra.houstoniana",35732,0,0
"Calliandra.houstoniana",35009,0,0
"Calliandra.houstoniana",40032,0,0
"Calliandra.houstoniana",33214,0,0
"Calliandra.houstoniana",35007,0,0
"Calliandra.houstoniana",36079,0,0
"Calliandra.houstoniana",34654,0,0
"Calliandra.houstoniana",33937,0,0
"Calliandra.houstoniana",36795,0,0
"Calliandra.houstoniana",35002,0,0
"Calliandra.houstoniana",40391,0,0
"Calliandra.houstoniana",36803,0,0
"Calliandra.houstoniana",37155,0,0
"Calliandra.houstoniana",36436,0,0
"Calliandra.houstoniana",35368,0,0
"Calliandra.houstoniana",36437,0,0
"Calliandra.houstoniana",36443,0,0
"Calliandra.houstoniana",36804,0,0
"Calliandra.houstoniana",33933,0,0
"Calliandra.houstoniana",36452,0,0
"Calliandra.houstoniana",36082,0,0
"Calliandra.houstoniana",34650,0,0
"Calliandra.houstoniana",36090,0,0
"Calliandra.houstoniana",34656,0,0
"Calliandra.houstoniana",34652,0,0
"Calliandra.houstoniana",35725,0,0
"Calliandra.houstoniana",33932,0,0
"Calliandra.houstoniana",37156,0,0
"Calliandra.houstoniana",35006,0,0
"Calliandra.houstoniana",34649,0,0
"Calliandra.houstoniana",33931,0,0
"Calliandra.houstoniana",34648,0,0
"Calliandra.houstoniana",36084,0,0
"Calliandra.houstoniana",35721,0,0
"Calliandra.houstoniana",34295,0,0
"Calliandra.houstoniana",35724,0,0
"Calliandra.houstoniana",34292,0,0
"Calliandra.houstoniana",34647,0,0
"Calliandra.houstoniana",34296,0,0
"Calliandra.houstoniana.var..acapulcensis",35359,NA,NA
"Calliandra.houstoniana.var..anomala",34649,NA,NA
"Calliandra.houstoniana.var..anomala",34650,NA,NA
"Calliandra.houstoniana.var..anomala",35003,NA,NA
"Calliandra.houstoniana.var..anomala",35004,NA,NA
"Calliandra.houstoniana.var..anomala",35359,NA,NA
"Calliandra.houstoniana.var..anomala",35361,NA,NA
"Calliandra.houstoniana.var..anomala",35362,NA,NA
"Calliandra.houstoniana.var..anomala",35363,NA,NA
"Calliandra.houstoniana.var..anomala",35364,NA,NA
"Calliandra.houstoniana.var..anomala",35720,NA,NA
"Calliandra.houstoniana.var..anomala",35721,NA,NA
"Calliandra.houstoniana.var..anomala",36080,NA,NA
"Calliandra.houstoniana.var..anomala",36081,NA,NA
"Calliandra.houstoniana.var..anomala",36082,NA,NA
"Calliandra.houstoniana.var..anomala",36436,NA,NA
"Calliandra.houstoniana.var..anomala",36437,NA,NA
"Calliandra.houstoniana.var..anomala",36438,NA,NA
"Calliandra.houstoniana.var..anomala",36439,NA,NA
"Calliandra.houstoniana.var..anomala",36440,NA,NA
"Calliandra.houstoniana.var..anomala",36441,NA,NA
"Calliandra.houstoniana.var..anomala",36442,NA,NA
"Calliandra.houstoniana.var..anomala",36796,NA,NA
"Calliandra.houstoniana.var..anomala",36797,NA,NA
"Calliandra.houstoniana.var..anomala",36800,NA,NA
"Calliandra.houstoniana.var..anomala",37155,NA,NA
"Calliandra.houstoniana.var..anomala",37156,NA,NA
"Calliandra.houstoniana.var..anomala",37158,NA,NA
"Calliandra.houstoniana.var..anomala",37517,NA,NA
"Calliandra.houstoniana.var..anomala",37876,NA,NA
"Calliandra.houstoniana.var..anomala",38235,NA,NA
"Calliandra.houstoniana.var..anomala",39313,NA,NA
"Calliandra.houstoniana.var..anomala",40031,NA,NA
"Calliandra.houstoniana.var..anomala",36083,NA,NA
"Calliandra.houstoniana.var..calothyrsus",31776,NA,NA
"Calliandra.houstoniana.var..calothyrsus",31777,NA,NA
"Calliandra.houstoniana.var..calothyrsus",32136,NA,NA
"Calliandra.houstoniana.var..calothyrsus",33215,NA,NA
"Calliandra.houstoniana.var..calothyrsus",33217,NA,NA
"Calliandra.houstoniana.var..calothyrsus",33574,NA,NA
"Calliandra.houstoniana.var..calothyrsus",34288,NA,NA
"Calliandra.houstoniana.var..calothyrsus",34292,NA,NA
"Calliandra.houstoniana.var..calothyrsus",34294,NA,NA
"Calliandra.houstoniana.var..calothyrsus",34295,NA,NA
"Calliandra.houstoniana.var..calothyrsus",34644,NA,NA
"Calliandra.houstoniana.var..calothyrsus",34649,NA,NA
"Calliandra.houstoniana.var..calothyrsus",34650,NA,NA
"Calliandra.houstoniana.var..calothyrsus",34652,NA,NA
"Calliandra.houstoniana.var..calothyrsus",34654,NA,NA
"Calliandra.houstoniana.var..calothyrsus",35002,NA,NA
"Calliandra.houstoniana.var..calothyrsus",35368,NA,NA
"Calliandra.houstoniana.var..calothyrsus",35369,NA,NA
"Calliandra.houstoniana.var..calothyrsus",35359,NA,NA
"Calliandra.houstoniana.var..calothyrsus",34655,NA,NA
"Calliandra.houstoniana.var..calothyrsus",35007,NA,NA
"Calliandra.houstoniana.var..calothyrsus",37515,NA,NA
"Calliandra.houstoniana.var..houstoniana",35002,NA,NA
"Calliandra.houstoniana.var..houstoniana",35368,NA,NA
"Calliandra.houstoniana.var..houstoniana",37515,NA,NA
"Calliandra.houstoniana.var..houstoniana",34649,NA,NA
"Calliandra.humilis",37876,0,0
"Calliandra.humilis",39316,0,0
"Calliandra.humilis",42192,0,0
"Calliandra.humilis",37158,0,0
"Calliandra.humilis",40034,0,0
"Calliandra.humilis",42550,0,0
"Calliandra.humilis",38236,0,0
"Calliandra.humilis",43275,0,0
"Calliandra.humilis",42552,0,0
"Calliandra.humilis",41481,0,0
"Calliandra.humilis",42909,0,0
"Calliandra.humilis",39313,0,0
"Calliandra.humilis",42908,0,0
"Calliandra.humilis",41112,0,0
"Calliandra.humilis",42193,0,0
"Calliandra.humilis",38596,0,0
"Calliandra.humilis",43271,0,0
"Calliandra.humilis",40033,0,0
"Calliandra.humilis",43272,0,0
"Calliandra.humilis.var..gentryana",39313,NA,NA
"Calliandra.humilis.var..gentryana",40032,NA,NA
"Calliandra.humilis.var..humilis",37517,NA,NA
"Calliandra.humilis.var..humilis",37876,NA,NA
"Calliandra.humilis.var..humilis",38238,NA,NA
"Calliandra.humilis.var..humilis",38596,NA,NA
"Calliandra.humilis.var..humilis",39672,NA,NA
"Calliandra.humilis.var..humilis",40032,NA,NA
"Calliandra.humilis.var..humilis",40392,NA,NA
"Calliandra.humilis.var..humilis",40393,NA,NA
"Calliandra.humilis.var..humilis",41116,NA,NA
"Calliandra.humilis.var..humilis",41485,NA,NA
"Calliandra.humilis.var..humilis",42193,NA,NA
"Calliandra.humilis.var..humilis",42195,NA,NA
"Calliandra.humilis.var..humilis",42552,NA,NA
"Calliandra.humilis.var..humilis",42553,NA,NA
"Calliandra.humilis.var..humilis",42908,NA,NA
"Calliandra.humilis.var..humilis",42915,NA,NA
"Calliandra.humilis.var..humilis",43274,NA,NA
"Calliandra.humilis.var..humilis",43275,NA,NA
"Calliandra.humilis.var..reticulata",36441,NA,NA
"Calliandra.humilis.var..reticulata",37158,NA,NA
"Calliandra.humilis.var..reticulata",37517,NA,NA
"Calliandra.humilis.var..reticulata",37876,NA,NA
"Calliandra.humilis.var..reticulata",39315,NA,NA
"Calliandra.humilis.var..reticulata",39674,NA,NA
"Calliandra.humilis.var..reticulata",39675,NA,NA
"Calliandra.humilis.var..reticulata",40032,NA,NA
"Calliandra.humilis.var..reticulata",40392,NA,NA
"Calliandra.humilis.var..reticulata",40393,NA,NA
"Calliandra.humilis.var..reticulata",41112,NA,NA
"Calliandra.humilis.var..reticulata",41113,NA,NA
"Calliandra.humilis.var..reticulata",41471,NA,NA
"Calliandra.humilis.var..reticulata",41830,NA,NA
"Calliandra.humilis.var..reticulata",41831,NA,NA
"Calliandra.humilis.var..reticulata",42550,NA,NA
"Calliandra.humilis.var..reticulata",42555,NA,NA
"Calliandra.hymenaeodes",29289,NA,NA
"Calliandra.hymenaeodes",29646,NA,NA
"Calliandra.hymenaeodes",29647,NA,NA
"Calliandra.imperialis",23177,0,0
"Calliandra.imperialis",23538,0,0
"Calliandra.iselyi",40760,NA,NA
"Calliandra.jariensis",24249,0,0
"Calliandra.jariensis",26768,0,0
"Calliandra.jariensis",26408,0,0
"Calliandra.juzepczukii",35007,0,0
"Calliandra.juzepczukii",35006,0,0
"Calliandra.laevis",36436,0,0
"Calliandra.laevis",36796,0,0
"Calliandra.lanata",21377,0,0
"Calliandra.laxa",30718,0,0
"Calliandra.laxa",31078,0,0
"Calliandra.laxa",31077,0,0
"Calliandra.laxa",31791,0,0
"Calliandra.laxa",30359,0,0
"Calliandra.laxa",30357,0,0
"Calliandra.laxa",28562,0,0
"Calliandra.laxa",29998,0,0
"Calliandra.laxa",27840,0,0
"Calliandra.laxa",29994,0,0
"Calliandra.laxa.var..laxa",29639,NA,NA
"Calliandra.laxa.var..laxa",29998,NA,NA
"Calliandra.laxa.var..laxa",30355,NA,NA
"Calliandra.laxa.var..laxa",30357,NA,NA
"Calliandra.laxa.var..laxa",30719,NA,NA
"Calliandra.laxa.var..laxa",32511,NA,NA
"Calliandra.laxa.var..laxa",32516,NA,NA
"Calliandra.laxa.var..laxa",31797,NA,NA
"Calliandra.laxa.var..laxa",32156,NA,NA
"Calliandra.laxa.var..laxa",31793,NA,NA
"Calliandra.laxa.var..laxa",32158,NA,NA
"Calliandra.laxa.var..laxa",30718,NA,NA
"Calliandra.laxa.var..stipulacea",30718,NA,NA
"Calliandra.laxa.var..stipulacea",31077,NA,NA
"Calliandra.laxa.var..stipulacea",31078,NA,NA
"Calliandra.laxa.var..stipulacea",26757,NA,NA
"Calliandra.laxa.var..stipulacea",27840,NA,NA
"Calliandra.laxa.var..stipulacea",28197,NA,NA
"Calliandra.laxa.var..stipulacea",28560,NA,NA
"Calliandra.laxa.var..stipulacea",28561,NA,NA
"Calliandra.laxa.var..stipulacea",28562,NA,NA
"Calliandra.laxa.var..stipulacea",28913,NA,NA
"Calliandra.laxa.var..stipulacea",28915,NA,NA
"Calliandra.laxa.var..stipulacea",28916,NA,NA
"Calliandra.laxa.var..stipulacea",29276,NA,NA
"Calliandra.laxa.var..stipulacea",29277,NA,NA
"Calliandra.laxa.var..stipulacea",29636,NA,NA
"Calliandra.laxa.var..stipulacea",29639,NA,NA
"Calliandra.laxa.var..stipulacea",29641,NA,NA
"Calliandra.laxa.var..stipulacea",29996,NA,NA
"Calliandra.laxa.var..stipulacea",30358,NA,NA
"Calliandra.laxa.var..stipulacea",30717,NA,NA
"Calliandra.laxa.var..stipulacea",26749,NA,NA
"Calliandra.laxa.var..urimana",29998,NA,NA
"Calliandra.laxa.var..urimana",30357,NA,NA
"Calliandra.leptopoda",22098,0,0
"Calliandra.leptopoda",21017,0,0
"Calliandra.leptopoda",22820,0,0
"Calliandra.leptopoda",23538,0,0
"Calliandra.leptopoda",21377,0,0
"Calliandra.leptopoda",20659,0,0
"Calliandra.leptopoda",22818,0,0
"Calliandra.leptopoda",19579,0,0
"Calliandra.linearis",18497,0,0
"Calliandra.linearis",18137,0,0
"Calliandra.lintea",21740,0,0
"Calliandra.longipes",20294,0,0
"Calliandra.longipes",19572,0,0
"Calliandra.longipes",14885,0,0
"Calliandra.longipes",21372,0,0
"Calliandra.longipes",19209,0,0
"Calliandra.macrocalyx",21736,0,0
"Calliandra.macrocalyx",22456,0,0
"Calliandra.macrocalyx",22820,0,0
"Calliandra.macrocalyx",22819,0,0
"Calliandra.macrocalyx",22816,0,0
"Calliandra.macrocalyx",19937,0,0
"Calliandra.macrocalyx",21377,0,0
"Calliandra.macrocalyx",21018,0,0
"Calliandra.macrocalyx",22096,0,0
"Calliandra.macrocalyx",19216,0,0
"Calliandra.macrocalyx",20298,0,0
"Calliandra.macrocalyx",19575,0,0
"Calliandra.macrocalyx",20658,0,0
"Calliandra.macrocalyx",21015,0,0
"Calliandra.macrocalyx",19218,0,0
"Calliandra.macrocalyx",19580,0,0
"Calliandra.macrocalyx.var..aucta",22819,NA,NA
"Calliandra.macrocalyx.var..aucta",23537,NA,NA
"Calliandra.macrocalyx.var..macrocalyx",20658,NA,NA
"Calliandra.macrocalyx.var..macrocalyx",23538,NA,NA
"Calliandra.macrocalyx.var..macrocalyx",21377,NA,NA
"Calliandra.magdalenae",31068,0,0
"Calliandra.magdalenae",31787,0,0
"Calliandra.magdalenae",32150,0,0
"Calliandra.magdalenae",32511,0,0
"Calliandra.magdalenae",31776,0,0
"Calliandra.magdalenae",30347,0,0
"Calliandra.magdalenae",32507,0,0
"Calliandra.magdalenae",30349,0,0
"Calliandra.magdalenae",29626,0,0
"Calliandra.magdalenae",29265,0,0
"Calliandra.magdalenae",31426,0,0
"Calliandra.magdalenae",32147,0,0
"Calliandra.magdalenae",28185,0,0
"Calliandra.magdalenae",34288,0,0
"Calliandra.magdalenae.var..colombiana",30709,NA,NA
"Calliandra.magdalenae.var..colombiana",31058,NA,NA
"Calliandra.magdalenae.var..colombiana",31060,NA,NA
"Calliandra.magdalenae.var..colombiana",31430,NA,NA
"Calliandra.magdalenae.var..colombiana",34288,NA,NA
"Calliandra.magdalenae.var..magdalenae",31426,NA,NA
"Calliandra.magdalenae.var..magdalenae",32147,NA,NA
"Calliandra.magdalenae.var..magdalenae",32150,NA,NA
"Calliandra.magdalenae.var..magdalenae",32506,NA,NA
"Calliandra.medellinensis",28905,0,0
"Calliandra.mollissima",24222,0,0
"Calliandra.nebulosa",20658,0,0
"Calliandra.pakaraimensis",30000,0,0
"Calliandra.pakaraimensis",29999,0,0
"Calliandra.palmeri",37876,0,0
"Calliandra.palmeri",37517,0,0
"Calliandra.palmeri",36797,0,0
"Calliandra.palmeri",37156,0,0
"Calliandra.paniculata",35743,0,0
"Calliandra.parviflora",22089,0,0
"Calliandra.parviflora",24614,0,0
"Calliandra.parviflora",20285,0,0
"Calliandra.parviflora",17408,0,0
"Calliandra.parviflora",19202,0,0
"Calliandra.parviflora",22091,0,0
"Calliandra.parviflora",21729,0,0
"Calliandra.parviflora",21732,0,0
"Calliandra.parviflora",20294,0,0
"Calliandra.parviflora",17406,0,0
"Calliandra.parviflora",22814,0,0
"Calliandra.parviflora",17044,0,0
"Calliandra.parviflora",25341,0,0
"Calliandra.parviflora",20288,0,0
"Calliandra.parviflora",19929,0,0
"Calliandra.parviflora",20292,0,0
"Calliandra.parviflora",18842,0,0
"Calliandra.parviflora",18845,0,0
