"","WorldID","spines","no_spines","extinct","extant","plant_richness","MeanTemp","legthDry","meanBA","continent","country","perc_spines","perc_no_spines"
"724",14160,6,1,32,1,7,20.3710921488148,5,0.183112799,"AM","Argentina",0.857142857142857,0.142857142857143
"725",14161,11,5,33,0,16,20.3368365625733,5,0.002156668,"AM","Argentina",0.6875,0.3125
"727",14163,5,1,29,0,6,20.5790858165346,3.07777777777778,0.026969226,"AM","Argentina",0.833333333333333,0.166666666666667
"728",14164,12,14,28,1,26,20.6916180919289,1.84444444444444,0.071731942,"AM","Argentina",0.461538461538462,0.538461538461538
"729",14165,6,14,29,1,20,20.4700081312926,0.488888888888889,0.011667683,"AM","Argentina",0.3,0.7
"730",14166,5,8,30,0,13,19.5355178174078,0,0.006042904,"AM","Brazil",0.384615384615385,0.615384615384615
"732",14168,2,3,30,0,5,17.9051699014929,0,0.011849138,"AM","Brazil",0.4,0.6
"745",14245,3,1,9,7,4,18.4963835338173,12,0.010807069,"AF","South Africa",0.75,0.25
"748",14248,2,2,9,6,4,14.873122940403,10.0333333333333,0.022222218,"AF","Lesotho",0.5,0.5
"749",14249,4,2,9,9,6,11.0315695727527,6.72222222222222,0.13770046,"AF","Lesotho",0.666666666666667,0.333333333333333
"750",14250,0,4,9,9,4,15.092168268301,7.44444444444444,0.069604095,"AF","Lesotho",0,1
"753",14253,4,1,7,11,5,22.540631042715,5.9,0.000235853,"AF","South Africa",0.8,0.2
"754",14335,6,18,11,1,24,19.9106633927058,11.1444444444444,0.006133144,"OC","Australia",0.25,0.75
"755",14336,2,32,11,1,34,20.0143042238785,12,0.005982067,"OC","Australia",0.0588235294117647,0.941176470588235
"756",14337,1,20,1,1,21,20.780194168492,12,0.009849802,"OC","Australia",0.0476190476190476,0.952380952380952
"757",14338,0,10,1,1,10,21.1232362796574,12,NA,"OC","Australia",0,1
"759",14340,0,4,0,1,4,20.7085922781318,12,0.011381418,"OC","Australia",0,1
"760",14341,1,18,0,1,19,20.7500485890892,12,NA,"OC","Australia",0.0526315789473684,0.947368421052632
"761",14342,0,8,0,1,8,20.5944256037184,12,0.000290276,"OC","Australia",0,1
"763",14344,1,7,1,1,8,19.6257605409159,12,0.054169713,"OC","Australia",0.125,0.875
"764",14345,0,10,1,1,10,19.7559304555257,12,0.039499265,"OC","Australia",0,1
"765",14346,0,7,0,1,7,20.2017151303276,12,0.015817432,"OC","Australia",0,1
"767",14348,0,8,0,1,8,19.838640800186,12,0.017703645,"OC","Australia",0,1
"768",14349,0,10,0,1,10,19.5669498438974,12,NA,"OC","Australia",0,1
"770",14351,0,4,1,0,4,19.700145774829,12,NA,"OC","Australia",0,1
"771",14352,0,10,0,1,10,19.9154773204458,12,NA,"OC","Australia",0,1
"773",14354,0,4,0,1,4,21.2681795860957,12,NA,"OC","Australia",0,1
"775",14356,1,8,0,1,9,21.1751052081778,12,NA,"OC","Australia",0.111111111111111,0.888888888888889
"777",14358,1,9,0,1,10,21.3522654419192,12,NA,"OC","Australia",0.1,0.9
"779",14360,1,5,0,1,6,21.5946360535606,12,NA,"OC","Australia",0.166666666666667,0.833333333333333
"781",14362,0,9,0,1,9,21.7419659194823,12,NA,"OC","Australia",0,1
"782",14363,1,7,0,1,8,21.4060598341007,12,0.002173956,"OC","Australia",0.125,0.875
"783",14364,0,5,1,1,5,21.7014159048259,12,NA,"OC","Australia",0,1
"786",14367,0,16,3,3,16,20.5961326304377,12,NA,"OC","Australia",0,1
"787",14368,1,16,3,3,17,20.4075486496428,12,0.000947105,"OC","Australia",0.0588235294117647,0.941176470588235
"790",14371,0,12,14,3,12,19.2212055703197,12,0.002023222,"OC","Australia",0,1
"792",14373,0,23,15,3,23,16.8173381747551,7.7,0.001111379,"OC","Australia",0,1
"793",14374,0,19,14,3,19,19.76520225886,3.91111111111111,0.000345095,"OC","Australia",0,1
"798",14513,5,1,9,1,6,13.821601291626,11.85,0.001217204,"AM","Argentina",0.833333333333333,0.166666666666667
"799",14514,7,1,12,1,8,18.1568872972696,11.1375,0.000969831,"AM","Argentina",0.875,0.125
"801",14516,10,2,17,0,12,21.0772712629605,8.9,0.014767242,"AM","Argentina",0.833333333333333,0.166666666666667
"802",14517,7,0,29,0,7,21.8341013373892,8.15,0.010852536,"AM","Argentina",1,0
"806",14521,3,3,33,0,6,20.8301878753051,5,0.009041074,"AM","Argentina",0.5,0.5
"808",14523,14,18,28,1,32,21.2676470642776,3.0125,0.033099901,"AM","Argentina",0.4375,0.5625
"810",14525,2,2,29,1,4,20.7480964568705,0.1125,0.002989491,"AM","Argentina",0.5,0.5
"811",14526,6,16,30,0,22,20.3880392136917,0.0125,0.004299726,"AM","Argentina",0.272727272727273,0.727272727272727
"812",14527,1,7,30,0,8,19.2601960381651,0,0.003557336,"AM","Brazil",0.125,0.875
"813",14528,4,6,29,1,10,18.1904902091992,0,0.003802461,"AM","Brazil",0.4,0.6
"815",14530,7,12,32,1,19,15.9654737839512,0.125,0.001147117,"AM","Brazil",0.368421052631579,0.631578947368421
"820",14598,6,0,4,8,6,19.9027777806606,12,NA,"AF","Namibia",1,0
"825",14603,3,1,8,6,4,18.7543545843729,12,0.008265606,"AF","South Africa",0.75,0.25
"827",14605,3,1,8,7,4,18.0535294342664,12,0.008190486,"AF","South Africa",0.75,0.25
"833",14611,3,1,9,9,4,16.627859454529,7.925,0.065788206,"AF","South Africa",0.75,0.25
"836",14695,3,23,11,1,26,20.2195996630426,12,0.004187657,"OC","Australia",0.115384615384615,0.884615384615385
"837",14696,2,36,11,1,38,21.1972140390109,12,0.004454201,"OC","Australia",0.0526315789473684,0.947368421052632
"840",14699,0,4,0,1,4,21.4960866085065,12,0.005562743,"OC","Australia",0,1
"841",14700,0,6,0,1,6,21.2260947363049,12,0.005519189,"OC","Australia",0,1
"843",14702,1,19,0,1,20,21.3110539003135,12,0.002228853,"OC","Australia",0.05,0.95
"844",14703,0,21,0,1,21,20.5387990240957,12,0.004485427,"OC","Australia",0,1
"845",14704,1,13,0,1,14,20.4914869272631,12,0.054138325,"OC","Australia",0.0714285714285714,0.928571428571429
"846",14705,0,8,0,1,8,20.6793055350484,12,0.027450404,"OC","Australia",0,1
"847",14706,0,6,0,1,6,20.6820262040967,12,0.037390493,"OC","Australia",0,1
"848",14707,0,9,0,1,9,20.3752204918394,12,0.021653211,"OC","Australia",0,1
"849",14708,0,5,0,1,5,20.2066013174119,12,0.020430884,"OC","Australia",0,1
"850",14709,0,4,0,1,4,20.0017647004595,12,0.021429087,"OC","Australia",0,1
"851",14710,0,8,1,1,8,20.0665767560597,12,0.017401455,"OC","Australia",0,1
"852",14711,0,5,0,1,5,20.1623856388665,12,NA,"OC","Australia",0,1
"855",14714,0,13,0,1,13,21.4829248160319,12,NA,"OC","Australia",0,1
"856",14715,1,8,0,1,9,21.1694607150321,12,NA,"OC","Australia",0.111111111111111,0.888888888888889
"857",14716,0,5,0,1,5,21.7482107366612,12,NA,"OC","Australia",0,1
"858",14717,1,8,0,1,9,21.9199917534598,12,NA,"OC","Australia",0.111111111111111,0.888888888888889
"859",14718,1,4,0,1,5,21.5918709013197,12,NA,"OC","Australia",0.2,0.8
"860",14719,1,3,0,0,4,22.3057107881783,12,NA,"OC","Australia",0.25,0.75
"861",14720,0,4,0,0,4,22.3004001848059,12,NA,"OC","Australia",0,1
"862",14721,1,5,0,1,6,22.3290113525453,12,5.61e-05,"OC","Australia",0.166666666666667,0.833333333333333
"863",14722,1,8,0,1,9,22.5727288398867,12,0.011405735,"OC","Australia",0.111111111111111,0.888888888888889
"864",14723,1,10,0,1,11,22.2249756113376,12,0.001418342,"OC","Australia",0.0909090909090909,0.909090909090909
"866",14725,1,3,1,1,4,21.8021323959812,12,NA,"OC","Australia",0.25,0.75
"867",14726,1,7,1,1,8,21.1316176034267,12,0.005672871,"OC","Australia",0.125,0.875
"870",14729,0,4,1,3,4,20.2978023842269,12,0.006125776,"OC","Australia",0,1
"871",14730,0,7,2,3,7,20.0597875755597,12,0.001607202,"OC","Australia",0,1
"873",14732,0,19,16,3,19,18.0867156977747,11.25,0.001073629,"OC","Australia",0,1
"874",14733,0,33,15,3,33,18.2100245101779,8.6,0.003487127,"OC","Australia",0,1
"875",14734,0,24,14,2,24,20.3213072144128,4.2875,0.003470772,"OC","Australia",0,1
"877",14871,4,0,2,1,4,6.38202614236039,12,NA,"AM","Argentina",1,0
"880",14874,6,1,14,1,7,10.4807271206736,10.0444444444444,0.000376249,"AM","Argentina",0.857142857142857,0.142857142857143
"882",14876,8,0,25,0,8,21.364231926943,8.12222222222222,0.014973842,"AM","Argentina",1,0
"886",14880,4,2,34,0,6,21.3351634641099,5.2,0.003389109,"AM","Argentina",0.666666666666667,0.333333333333333
"887",14881,10,4,33,0,14,21.3067566686206,5,0.016086507,"AM","Argentina",0.714285714285714,0.285714285714286
"888",14882,30,20,34,0,50,21.6172222028371,4.92222222222222,0.018787528,"AM","Argentina",0.6,0.4
"889",14883,6,12,30,0,18,21.8095262853149,2.63333333333333,0.008157852,"AM","Argentina",0.333333333333333,0.666666666666667
"890",14884,12,12,30,0,24,21.6653922017104,1.67777777777778,0.006447584,"AM","Argentina",0.5,0.5
"891",14885,10,14,32,0,24,20.9446650587655,0.922222222222222,0.01029554,"AM","Argentina",0.416666666666667,0.583333333333333
"892",14886,6,9,32,0,15,20.2105882423376,0.155555555555556,0.000273224,"AM","Argentina",0.4,0.6
"893",14887,4,12,32,0,16,20.0413235282586,0,0.002267599,"AM","Argentina",0.25,0.75
"896",14890,4,10,33,0,14,16.4001061875836,0.0555555555555556,0.002261304,"AM","Brazil",0.285714285714286,0.714285714285714
"906",14963,4,0,5,7,4,20.2159885242874,12,0.003024342,"AF","Botswana",1,0
"907",14964,5,1,6,7,6,18.7221895373725,12,0.003862291,"AF","South Africa",0.833333333333333,0.166666666666667
"908",14965,4,1,8,7,5,17.9547140548432,11.9888888888889,0.004737056,"AF","South Africa",0.8,0.2
"909",14966,2,2,8,7,4,17.5739379652185,11.5111111111111,0.008879824,"AF","South Africa",0.5,0.5
"914",14971,2,2,9,11,4,15.1953349305134,7.33333333333333,0.029968163,"AF","South Africa",0.5,0.5
"915",14972,4,0,8,14,4,19.6152205848226,9.33333333333333,0.009065201,"AF","South Africa",1,0
"916",14973,4,4,7,13,8,22.4292565624698,8.77777777777778,0.00918847,"AF","Mozambique",0.5,0.5
"918",15055,1,12,0,1,13,21.6710539311365,12,0.005306809,"OC","Australia",0.0769230769230769,0.923076923076923
"919",15056,2,22,0,1,24,22.3278185761832,12,NA,"OC","Australia",0.0833333333333333,0.916666666666667
"921",15058,0,7,0,1,7,22.1908169124641,12,NA,"OC","Australia",0,1
"922",15059,0,4,0,1,4,22.28490196147,12,0.005034564,"OC","Australia",0,1
"924",15061,0,5,0,1,5,21.9340523210226,12,0.002777978,"OC","Australia",0,1
"925",15062,0,6,0,1,6,21.7401797824436,12,0.028235147,"OC","Australia",0,1
"926",15063,0,8,0,1,8,21.4262827028636,12,0.020053589,"OC","Australia",0,1
"928",15065,0,11,0,1,11,21.7961682609483,12,0.048603849,"OC","Australia",0,1
"929",15066,0,10,0,1,10,21.7547303667255,12,0.039904678,"OC","Australia",0,1
"930",15067,0,13,0,1,13,21.250163428612,12,0.031265488,"OC","Australia",0,1
"933",15070,1,5,0,1,6,20.4329003151725,12,0.022065647,"OC","Australia",0.166666666666667,0.833333333333333
"936",15073,2,5,0,1,7,20.6036191726822,12,0.000145751,"OC","Australia",0.285714285714286,0.714285714285714
"937",15074,0,5,0,1,5,21.345898710201,12,0.000396271,"OC","Australia",0,1
"939",15076,0,5,0,1,5,22.3133415538501,12,NA,"OC","Australia",0,1
"940",15077,1,3,0,1,4,22.3749917204863,12,NA,"OC","Australia",0.25,0.75
"944",15081,1,9,0,1,10,23.0002777433084,12,1.67e-05,"OC","Australia",0.1,0.9
"945",15082,1,8,0,1,9,22.9596976436042,12,0.025787275,"OC","Australia",0.111111111111111,0.888888888888889
"946",15083,0,8,0,1,8,22.7240768981136,12,NA,"OC","Australia",0,1
"949",15086,1,12,1,1,13,21.1788315981821,12,0.000893079,"OC","Australia",0.0769230769230769,0.923076923076923
"951",15088,0,5,0,3,5,20.2628922479605,12,0.00086094,"OC","Australia",0,1
"952",15089,1,19,5,3,20,20.1987827498928,12,0.046008141,"OC","Australia",0.05,0.95
"953",15090,0,7,8,3,7,20.0070097963794,12,0.001769083,"OC","Australia",0,1
"954",15091,0,31,14,3,31,19.6191095779145,11.9666666666667,0.000832833,"OC","Australia",0,1
"955",15092,0,11,16,3,11,18.5151061658766,10.8777777777778,0.001502733,"OC","Australia",0,1
"956",15093,0,30,14,3,30,18.7945016369321,7.61111111111111,0.00321878,"OC","Australia",0,1
"957",15094,0,14,13,2,14,21.3457271152072,4.22222222222222,0.004539884,"OC","Australia",0,1
"962",15234,3,1,7,1,4,4.92605610525039,9.5,0.001281643,"AM","Argentina",0.75,0.25
"964",15236,10,3,26,0,13,20.1671121491851,7.775,0.004885374,"AM","Argentina",0.769230769230769,0.230769230769231
"968",15240,1,3,34,0,4,21.8515923141253,5.7125,0.004783361,"AM","Argentina",0.25,0.75
"970",15242,2,2,34,0,4,22.0722359554996,4.5875,0.044583284,"AM","Argentina",0.5,0.5
"971",15243,0,4,33,0,4,22.221386067702,3.0375,0.046618848,"AM","Argentina",0,1
"974",15246,2,4,32,0,6,20.9251732758563,0.325,0.025968063,"AM","Argentina",0.333333333333333,0.666666666666667
"975",15247,2,6,33,0,8,19.3323927375743,0.0125,0.008491454,"AM","Argentina",0.25,0.75
"976",15248,8,11,33,0,19,18.2675082439637,0.025,0.005035477,"AM","Brazil",0.421052631578947,0.578947368421053
"977",15249,11,11,32,0,22,16.5459735714563,0.1625,0.001667289,"AM","Brazil",0.5,0.5
"978",15250,5,6,29,0,11,17.3991253833173,0.3875,0.000105059,"AM","Brazil",0.454545454545455,0.545454545454545
"986",15320,4,0,3,7,4,21.196402615053,12,NA,"AF","Namibia",1,0
"987",15321,6,0,3,5,6,21.2523185312945,12,NA,"AF","Botswana",1,0
"989",15323,2,2,5,7,4,21.2393400620313,12,0.058589898,"AF","Botswana",0.5,0.5
"990",15324,4,1,6,8,5,20.0995626643153,12,0.035540102,"AF","South Africa",0.8,0.2
"991",15325,8,2,6,8,10,18.9141171422335,11.9375,0.007652453,"AF","Botswana",0.8,0.2
"992",15326,4,1,8,12,5,17.8773102255151,11.2625,0.010595345,"AF","South Africa",0.8,0.2
"997",15331,2,2,8,14,4,14.9903630289701,7.35,0.033373124,"AF","South Africa",0.5,0.5
"998",15332,8,2,8,14,10,19.6050082449866,7.4875,0.044003084,"AF","Mozambique",0.8,0.2
"999",15333,3,4,6,13,7,22.6224091413391,7.675,0.042731922,"AF","Mozambique",0.428571428571429,0.571428571428571
"1000",15414,1,3,0,1,4,21.5830032808159,12,NA,"OC","Australia",0.25,0.75
"1001",15415,0,6,0,1,6,23.0733580537362,12,NA,"OC","Australia",0,1
"1003",15417,0,5,0,1,5,23.3761055888122,12,NA,"OC","Australia",0,1
"1004",15418,0,8,0,1,8,23.2804786002282,12,NA,"OC","Australia",0,1
"1005",15419,0,8,0,1,8,23.11849846415,12,0.000758232,"OC","Australia",0,1
"1008",15422,0,7,0,1,7,22.6308993520516,12,0.022865207,"OC","Australia",0,1
"1009",15423,0,14,0,1,14,22.7333499447347,12,0.005661598,"OC","Australia",0,1
"1012",15426,0,15,0,1,15,22.736848246225,12,0.033522297,"OC","Australia",0,1
"1014",15428,1,19,0,1,20,22.0941750002379,12,0.074167262,"OC","Australia",0.05,0.95
"1015",15429,4,23,0,1,27,21.4388696472244,12,0.101945102,"OC","Australia",0.148148148148148,0.851851851851852
"1016",15430,1,6,0,1,7,20.5760231143964,12,0.116408865,"OC","Australia",0.142857142857143,0.857142857142857
"1018",15432,2,4,0,1,6,20.3156847700427,12,0.069092678,"OC","Australia",0.333333333333333,0.666666666666667
"1019",15433,1,6,0,1,7,20.7085148236933,12,0.033719819,"OC","Australia",0.142857142857143,0.857142857142857
"1020",15434,1,6,0,1,7,21.4838531626333,12,0.000171528,"OC","Australia",0.142857142857143,0.857142857142857
"1021",15435,0,7,0,1,7,22.0563118744211,12,NA,"OC","Australia",0,1
"1022",15436,1,4,0,1,5,22.654422621365,12,NA,"OC","Australia",0.2,0.8
"1023",15437,0,5,0,1,5,22.8654951042075,12,NA,"OC","Australia",0,1
"1025",15439,1,10,0,0,11,23.2337542071201,12,NA,"OC","Australia",0.0909090909090909,0.909090909090909
"1026",15440,1,4,0,0,5,23.4024424461642,12,NA,"OC","Australia",0.2,0.8
"1028",15442,1,4,0,1,5,23.4189273025336,12,0.006944221,"OC","Australia",0.2,0.8
"1029",15443,0,6,0,1,6,23.2306765389521,12,0.001565922,"OC","Australia",0,1
"1031",15445,0,4,1,1,4,22.486493420837,12,NA,"OC","Australia",0,1
"1032",15446,0,4,1,1,4,21.2475989530582,12,0.001064555,"OC","Australia",0,1
"1034",15448,0,5,0,3,5,19.6718151723591,11.975,0.012451792,"OC","Australia",0,1
"1037",15451,0,28,15,3,28,19.8913448464359,11.7375,0.004018159,"OC","Australia",0,1
"1038",15452,0,27,16,3,27,19.3987128660624,10.675,0.015570342,"OC","Australia",0,1
"1039",15453,0,13,13,3,13,19.4948184677477,7.375,0.014361156,"OC","Australia",0,1
"1040",15454,0,12,13,2,12,21.7337870715868,4.6,0.007243033,"OC","Australia",0,1
"1045",15594,5,1,7,1,6,7.04522499793923,9.2625,0.000534402,"AM","Argentina",0.833333333333333,0.166666666666667
"1047",15596,11,3,28,0,14,20.31395002683,8.075,0.002744347,"AM","Argentina",0.785714285714286,0.214285714285714
"1048",15597,8,0,27,1,8,22.4211583884557,8,0.000571054,"AM","Argentina",1,0
"1050",15599,15,2,29,1,17,22.6947750698725,6.95,0.004561642,"AM","Argentina",0.88235294117647,0.117647058823529
"1052",15601,10,0,34,0,10,22.331199912707,5.85,0.004984832,"AM","Argentina",1,0
"1053",15602,16,10,33,0,26,22.4697415788968,4.1875,0.02714336,"AM","Argentina",0.615384615384615,0.384615384615385
"1054",15603,20,6,34,0,26,22.5719665904045,3.8875,0.011087059,"AM","Argentina",0.769230769230769,0.230769230769231
"1057",15606,3,9,32,0,12,21.8810749942462,1.4875,0.020975158,"AM","Argentina",0.25,0.75
"1058",15607,2,6,33,0,8,20.5832083339691,0.375,0.003425576,"AM","Argentina",0.25,0.75
"1059",15608,6,10,32,0,16,19.2807333278656,0.475,0.007418298,"AM","Brazil",0.375,0.625
"1060",15609,8,8,29,0,16,17.2300666550001,0.35,0.00683742,"AM","Brazil",0.5,0.5
"1062",15611,3,6,29,0,9,17.6915166928768,1.2375,0.0033262,"AM","Brazil",0.333333333333333,0.666666666666667
"1063",15612,0,6,21,0,6,20.4147833158175,0.975,0.000615686,"AM","Brazil",0,1
"1064",15613,0,5,21,0,5,22.1555165403684,1.825,NA,"AM","Brazil",0,1
"1067",15677,4,0,4,7,4,19.3360666666826,12,0.000537807,"AF","Namibia",1,0
"1071",15681,8,0,3,6,8,21.5360415137609,12,0.013911832,"AF","Botswana",1,0
"1076",15686,18,6,8,12,24,18.9091583065987,11.525,0.010834912,"AF","Botswana",0.75,0.25
"1077",15687,6,1,7,14,7,19.0830333428383,9.9875,0.060666401,"AF","South Africa",0.857142857142857,0.142857142857143
"1079",15689,3,2,8,15,5,19.0018916633129,9.4125,0.045312682,"AF","South Africa",0.6,0.4
"1082",15692,12,4,8,15,16,21.0387749954859,8.7625,0.06643277,"AF","Mozambique",0.75,0.25
"1084",15694,3,4,5,4,7,23.5149082903862,6.6,0.002629665,"AF","Mozambique",0.428571428571429,0.571428571428571
"1086",15705,2,5,5,0,7,23.6992665484746,11.7375,NA,"AF","Madagascar",0.285714285714286,0.714285714285714
"1087",15706,2,13,6,0,15,23.3852167434692,10.05,NA,"AF","Madagascar",0.133333333333333,0.866666666666667
"1088",15707,3,1,6,0,4,23.3797585922877,7.5875,8.23e-05,"AF","Madagascar",0.75,0.25
"1089",15708,1,5,3,0,6,23.5516329561869,2.425,NA,"AF","Madagascar",0.166666666666667,0.833333333333333
"1092",15775,0,5,0,1,5,23.678149936676,12,NA,"OC","Australia",0,1
"1093",15776,0,5,0,1,5,24.3247582621574,12,NA,"OC","Australia",0,1
"1095",15778,1,18,0,1,19,24.0828166354497,12,NA,"OC","Australia",0.0526315789473684,0.947368421052632
"1097",15780,3,22,0,1,25,23.4105166595777,12,0.028601108,"OC","Australia",0.12,0.88
"1098",15781,2,24,0,1,26,23.1539166458448,12,0.006449216,"OC","Australia",0.0769230769230769,0.923076923076923
"1099",15782,0,21,0,1,21,23.2656665787697,12,0.031506797,"OC","Australia",0,1
"1100",15783,1,13,0,1,14,23.5735417981148,12,0.002604534,"OC","Australia",0.0714285714285714,0.928571428571429
"1101",15784,0,20,0,1,20,23.6928916591009,12,0.053267864,"OC","Australia",0,1
"1103",15786,1,16,0,1,17,23.8306832814217,12,0.033686032,"OC","Australia",0.0588235294117647,0.941176470588235
"1105",15788,0,13,0,1,13,22.7542834030787,12,0.054913184,"OC","Australia",0,1
"1108",15791,1,13,0,1,14,21.6731833159129,12,0.056200802,"OC","Australia",0.0714285714285714,0.928571428571429
"1109",15792,1,16,0,1,17,22.0550833652814,12,0.049281304,"OC","Australia",0.0588235294117647,0.941176470588235
"1111",15794,0,5,0,1,5,22.0110500537554,12,0.034908572,"OC","Australia",0,1
"1112",15795,1,9,0,1,10,22.4259749035835,12,NA,"OC","Australia",0.1,0.9
"1113",15796,1,5,0,1,6,23.0165500132243,12,NA,"OC","Australia",0.166666666666667,0.833333333333333
"1114",15797,0,6,0,1,6,23.3383083821932,12,NA,"OC","Australia",0,1
"1115",15798,1,4,0,1,5,23.549183333238,12,NA,"OC","Australia",0.2,0.8
"1116",15799,0,11,0,1,11,23.6105334876378,12,0.000883553,"OC","Australia",0,1
"1118",15801,1,7,0,1,8,23.960574874719,12,0.019403894,"OC","Australia",0.125,0.875
"1121",15804,2,21,0,2,23,23.359349963665,12,0.002019765,"OC","Australia",0.0869565217391304,0.91304347826087
"1122",15805,1,22,0,2,23,22.4067832983335,12,NA,"OC","Australia",0.0434782608695652,0.956521739130435
"1123",15806,0,21,0,2,21,21.594408366998,12,0.001126812,"OC","Australia",0,1
"1124",15807,2,21,0,2,23,20.8725000019073,11.9375,0.026164238,"OC","Australia",0.0869565217391304,0.91304347826087
"1126",15809,0,10,9,3,10,19.3713083422979,11.05,0.028566508,"OC","Australia",0,1
"1127",15810,0,24,14,3,24,20.3767333291372,10.3125,0.007030912,"OC","Australia",0,1
"1128",15811,0,16,15,3,16,20.4334000059764,11.55,0.017853348,"OC","Australia",0,1
"1129",15812,1,25,13,3,26,20.5169499910672,10.2625,0.014159738,"OC","Australia",0.0384615384615385,0.961538461538462
"1130",15813,0,9,13,3,9,20.9981000111898,7.6625,0.011232808,"OC","Australia",0,1
"1131",15814,0,14,2,1,14,22.1030750796,4.8875,0.005143544,"OC","Australia",0,1
"1139",15957,9,2,27,1,11,22.8610416603088,8,0.029167193,"AM","Argentina",0.818181818181818,0.181818181818182
"1141",15959,9,0,31,1,9,23.2803333498637,7.03333333333333,3.89e-05,"AM","Argentina",1,0
"1142",15960,5,2,31,1,7,23.0592333621979,6.75555555555556,0.005049947,"AM","Argentina",0.714285714285714,0.285714285714286
"1143",15961,8,4,31,1,12,22.8974666167895,5.95555555555556,0.020699964,"AM","Argentina",0.666666666666667,0.333333333333333
